Timestamp,NT:/AdvantageKit/Vision/Camera 1/Average Ambiguity,NT:/AdvantageKit/Vision/Camera 1/Latency,NT:/AdvantageKit/Vision/Camera 1/Number of Targets Tracked,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/latency_ms,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/multi_target_result/estimated_pose/alt_reproj_err,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/multi_target_result/estimated_pose/alt/rotation/q/w,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/multi_target_result/estimated_pose/alt/rotation/q/x,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/multi_target_result/estimated_pose/alt/rotation/q/y,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/multi_target_result/estimated_pose/alt/rotation/q/z,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/multi_target_result/estimated_pose/alt/translation/x,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/multi_target_result/estimated_pose/alt/translation/y,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/multi_target_result/estimated_pose/alt/translation/z,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/multi_target_result/estimated_pose/ambiguity,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/multi_target_result/estimated_pose/best_reproj_err,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/multi_target_result/estimated_pose/best/rotation/q/w,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/multi_target_result/estimated_pose/best/rotation/q/x,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/multi_target_result/estimated_pose/best/rotation/q/y,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/multi_target_result/estimated_pose/best/rotation/q/z,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/multi_target_result/estimated_pose/best/translation/x,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/multi_target_result/estimated_pose/best/translation/y,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/multi_target_result/estimated_pose/best/translation/z,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/multi_target_result/estimated_pose/is_present,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/0/alt_camera_to_target/rotation/q/w,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/0/alt_camera_to_target/rotation/q/x,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/0/alt_camera_to_target/rotation/q/y,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/0/alt_camera_to_target/rotation/q/z,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/0/alt_camera_to_target/translation/x,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/0/alt_camera_to_target/translation/y,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/0/alt_camera_to_target/translation/z,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/0/area,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/0/best_camera_to_target/rotation/q/w,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/0/best_camera_to_target/rotation/q/x,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/0/best_camera_to_target/rotation/q/y,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/0/best_camera_to_target/rotation/q/z,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/0/best_camera_to_target/translation/x,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/0/best_camera_to_target/translation/y,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/0/best_camera_to_target/translation/z,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/0/detected_corners/0/x,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/0/detected_corners/0/y,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/0/detected_corners/1/x,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/0/detected_corners/1/y,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/0/detected_corners/2/x,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/0/detected_corners/2/y,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/0/detected_corners/3/x,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/0/detected_corners/3/y,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/0/detected_corners/length,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/0/fiducial_id,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/0/min_area_rect_corners/0/x,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/0/min_area_rect_corners/0/y,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/0/min_area_rect_corners/1/x,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/0/min_area_rect_corners/1/y,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/0/min_area_rect_corners/2/x,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/0/min_area_rect_corners/2/y,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/0/min_area_rect_corners/3/x,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/0/min_area_rect_corners/3/y,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/0/min_area_rect_corners/length,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/0/pitch,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/0/pose_ambiguity,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/0/skew,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/0/yaw,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/1/alt_camera_to_target/rotation/q/w,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/1/alt_camera_to_target/rotation/q/x,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/1/alt_camera_to_target/rotation/q/y,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/1/alt_camera_to_target/rotation/q/z,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/1/alt_camera_to_target/translation/x,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/1/alt_camera_to_target/translation/y,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/1/alt_camera_to_target/translation/z,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/1/area,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/1/best_camera_to_target/rotation/q/w,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/1/best_camera_to_target/rotation/q/x,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/1/best_camera_to_target/rotation/q/y,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/1/best_camera_to_target/rotation/q/z,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/1/best_camera_to_target/translation/x,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/1/best_camera_to_target/translation/y,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/1/best_camera_to_target/translation/z,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/1/detected_corners/0/x,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/1/detected_corners/0/y,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/1/detected_corners/1/x,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/1/detected_corners/1/y,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/1/detected_corners/2/x,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/1/detected_corners/2/y,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/1/detected_corners/3/x,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/1/detected_corners/3/y,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/1/detected_corners/length,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/1/fiducial_id,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/1/min_area_rect_corners/0/x,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/1/min_area_rect_corners/0/y,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/1/min_area_rect_corners/1/x,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/1/min_area_rect_corners/1/y,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/1/min_area_rect_corners/2/x,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/1/min_area_rect_corners/2/y,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/1/min_area_rect_corners/3/x,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/1/min_area_rect_corners/3/y,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/1/min_area_rect_corners/length,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/1/pitch,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/1/pose_ambiguity,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/1/skew,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/1/yaw,NT:/AdvantageKit/Vision/Camera 1/Pipeline Result/targets/length,NT:/AdvantageKit/Vision/Camera 1/Pose,NT:/AdvantageKit/Vision/Camera 1/Pose/rotation/q/w,NT:/AdvantageKit/Vision/Camera 1/Pose/rotation/q/x,NT:/AdvantageKit/Vision/Camera 1/Pose/rotation/q/y,NT:/AdvantageKit/Vision/Camera 1/Pose/rotation/q/z,NT:/AdvantageKit/Vision/Camera 1/Pose/translation/x,NT:/AdvantageKit/Vision/Camera 1/Pose/translation/y,NT:/AdvantageKit/Vision/Camera 1/Pose/translation/z,NT:/AdvantageKit/Vision/Camera 1/Timestamp
34.286251,null,0.062493,0,09-c9-76-be-9f-1a-3f-4f-40-1a-ae-01-0a-ab-01-19-00-00-00-00-00-00-00-00-29-00-00-00-00-00-00-00-00-31-00-00-00-00-00-00-00-00-08-00-12-45-0a-1b-09-00-00-00-00-00-00-00-00-11-00-00-00-00-00-00-00-00-19-00-00-00-00-00-00-00-00-12-26-0a-24-09-00-00-00-00-00-00-f0-3f-11-00-00-00-00-00-00-00-00-19-00-00-00-00-00-00-00-00-21-00-00-00-00-00-00-00-00-22-45-0a-1b-09-00-00-00-00-00-00-00-00-11-00-00-00-00-00-00-00-00-19-00-00-00-00-00-00-00-00-12-26-0a-24-09-00-00-00-00-00-00-f0-3f-11-00-00-00-00-00-00-00-00-19-00-00-00-00-00-00-00-00-21-00-00-00-00-00-00-00-00,62.493,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,false,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-f0-3f-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,1,0,0,0,0,0,0,34.153338
34.466105,null,0.05732,0,09-29-5c-8f-c2-f5-a8-4c-40-1a-ae-01-0a-ab-01-19-00-00-00-00-00-00-00-00-29-00-00-00-00-00-00-00-00-31-00-00-00-00-00-00-00-00-08-00-12-45-0a-1b-09-00-00-00-00-00-00-00-00-11-00-00-00-00-00-00-00-00-19-00-00-00-00-00-00-00-00-12-26-0a-24-09-00-00-00-00-00-00-f0-3f-11-00-00-00-00-00-00-00-00-19-00-00-00-00-00-00-00-00-21-00-00-00-00-00-00-00-00-22-45-0a-1b-09-00-00-00-00-00-00-00-00-11-00-00-00-00-00-00-00-00-19-00-00-00-00-00-00-00-00-12-26-0a-24-09-00-00-00-00-00-00-f0-3f-11-00-00-00-00-00-00-00-00-19-00-00-00-00-00-00-00-00-21-00-00-00-00-00-00-00-00,57.32,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,false,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-f0-3f-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,1,0,0,0,0,0,0,34.413262
34.528915,null,0.054938,0,09-f2-d2-4d-62-10-78-4b-40-1a-ae-01-0a-ab-01-19-00-00-00-00-00-00-00-00-29-00-00-00-00-00-00-00-00-31-00-00-00-00-00-00-00-00-08-00-12-45-0a-1b-09-00-00-00-00-00-00-00-00-11-00-00-00-00-00-00-00-00-19-00-00-00-00-00-00-00-00-12-26-0a-24-09-00-00-00-00-00-00-f0-3f-11-00-00-00-00-00-00-00-00-19-00-00-00-00-00-00-00-00-21-00-00-00-00-00-00-00-00-22-45-0a-1b-09-00-00-00-00-00-00-00-00-11-00-00-00-00-00-00-00-00-19-00-00-00-00-00-00-00-00-12-26-0a-24-09-00-00-00-00-00-00-f0-3f-11-00-00-00-00-00-00-00-00-19-00-00-00-00-00-00-00-00-21-00-00-00-00-00-00-00-00,54.938,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,false,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-f0-3f-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,1,0,0,0,0,0,0,34.477339
34.608921,null,0.057786000000000004,0,09-f8-53-e3-a5-9b-e4-4c-40-1a-ae-01-0a-ab-01-19-00-00-00-00-00-00-00-00-29-00-00-00-00-00-00-00-00-31-00-00-00-00-00-00-00-00-08-00-12-45-0a-1b-09-00-00-00-00-00-00-00-00-11-00-00-00-00-00-00-00-00-19-00-00-00-00-00-00-00-00-12-26-0a-24-09-00-00-00-00-00-00-f0-3f-11-00-00-00-00-00-00-00-00-19-00-00-00-00-00-00-00-00-21-00-00-00-00-00-00-00-00-22-45-0a-1b-09-00-00-00-00-00-00-00-00-11-00-00-00-00-00-00-00-00-19-00-00-00-00-00-00-00-00-12-26-0a-24-09-00-00-00-00-00-00-f0-3f-11-00-00-00-00-00-00-00-00-19-00-00-00-00-00-00-00-00-21-00-00-00-00-00-00-00-00,57.786,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,false,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-f0-3f-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,1,0,0,0,0,0,0,34.541313
34.668986,null,0.062885,0,09-e1-7a-14-ae-47-71-4f-40-1a-ae-01-0a-ab-01-19-00-00-00-00-00-00-00-00-29-00-00-00-00-00-00-00-00-31-00-00-00-00-00-00-00-00-08-00-12-45-0a-1b-09-00-00-00-00-00-00-00-00-11-00-00-00-00-00-00-00-00-19-00-00-00-00-00-00-00-00-12-26-0a-24-09-00-00-00-00-00-00-f0-3f-11-00-00-00-00-00-00-00-00-19-00-00-00-00-00-00-00-00-21-00-00-00-00-00-00-00-00-22-45-0a-1b-09-00-00-00-00-00-00-00-00-11-00-00-00-00-00-00-00-00-19-00-00-00-00-00-00-00-00-12-26-0a-24-09-00-00-00-00-00-00-f0-3f-11-00-00-00-00-00-00-00-00-19-00-00-00-00-00-00-00-00-21-00-00-00-00-00-00-00-00,62.885,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,false,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-f0-3f-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,1,0,0,0,0,0,0,34.605359
34.729496,null,0.062918,0,09-2f-dd-24-06-81-75-4f-40-1a-ae-01-0a-ab-01-19-00-00-00-00-00-00-00-00-29-00-00-00-00-00-00-00-00-31-00-00-00-00-00-00-00-00-08-00-12-45-0a-1b-09-00-00-00-00-00-00-00-00-11-00-00-00-00-00-00-00-00-19-00-00-00-00-00-00-00-00-12-26-0a-24-09-00-00-00-00-00-00-f0-3f-11-00-00-00-00-00-00-00-00-19-00-00-00-00-00-00-00-00-21-00-00-00-00-00-00-00-00-22-45-0a-1b-09-00-00-00-00-00-00-00-00-11-00-00-00-00-00-00-00-00-19-00-00-00-00-00-00-00-00-12-26-0a-24-09-00-00-00-00-00-00-f0-3f-11-00-00-00-00-00-00-00-00-19-00-00-00-00-00-00-00-00-21-00-00-00-00-00-00-00-00,62.918,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,false,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-f0-3f-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,1,0,0,0,0,0,0,34.669478
34.793828,null,0.060744,0,09-ac-1c-5a-64-3b-5f-4e-40-1a-ae-01-0a-ab-01-19-00-00-00-00-00-00-00-00-29-00-00-00-00-00-00-00-00-31-00-00-00-00-00-00-00-00-08-00-12-45-0a-1b-09-00-00-00-00-00-00-00-00-11-00-00-00-00-00-00-00-00-19-00-00-00-00-00-00-00-00-12-26-0a-24-09-00-00-00-00-00-00-f0-3f-11-00-00-00-00-00-00-00-00-19-00-00-00-00-00-00-00-00-21-00-00-00-00-00-00-00-00-22-45-0a-1b-09-00-00-00-00-00-00-00-00-11-00-00-00-00-00-00-00-00-19-00-00-00-00-00-00-00-00-12-26-0a-24-09-00-00-00-00-00-00-f0-3f-11-00-00-00-00-00-00-00-00-19-00-00-00-00-00-00-00-00-21-00-00-00-00-00-00-00-00,60.744,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,false,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-f0-3f-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,1,0,0,0,0,0,0,34.733582
34.853967,null,0.056698,0,09-d3-4d-62-10-58-59-4c-40-1a-ae-01-0a-ab-01-19-00-00-00-00-00-00-00-00-29-00-00-00-00-00-00-00-00-31-00-00-00-00-00-00-00-00-08-00-12-45-0a-1b-09-00-00-00-00-00-00-00-00-11-00-00-00-00-00-00-00-00-19-00-00-00-00-00-00-00-00-12-26-0a-24-09-00-00-00-00-00-00-f0-3f-11-00-00-00-00-00-00-00-00-19-00-00-00-00-00-00-00-00-21-00-00-00-00-00-00-00-00-22-45-0a-1b-09-00-00-00-00-00-00-00-00-11-00-00-00-00-00-00-00-00-19-00-00-00-00-00-00-00-00-12-26-0a-24-09-00-00-00-00-00-00-f0-3f-11-00-00-00-00-00-00-00-00-19-00-00-00-00-00-00-00-00-21-00-00-00-00-00-00-00-00,56.698,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,false,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-f0-3f-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,1,0,0,0,0,0,0,34.797397000000004
34.935754,null,0.060888,0,09-8b-6c-e7-fb-a9-71-4e-40-1a-ae-01-0a-ab-01-19-00-00-00-00-00-00-00-00-29-00-00-00-00-00-00-00-00-31-00-00-00-00-00-00-00-00-08-00-12-45-0a-1b-09-00-00-00-00-00-00-00-00-11-00-00-00-00-00-00-00-00-19-00-00-00-00-00-00-00-00-12-26-0a-24-09-00-00-00-00-00-00-f0-3f-11-00-00-00-00-00-00-00-00-19-00-00-00-00-00-00-00-00-21-00-00-00-00-00-00-00-00-22-45-0a-1b-09-00-00-00-00-00-00-00-00-11-00-00-00-00-00-00-00-00-19-00-00-00-00-00-00-00-00-12-26-0a-24-09-00-00-00-00-00-00-f0-3f-11-00-00-00-00-00-00-00-00-19-00-00-00-00-00-00-00-00-21-00-00-00-00-00-00-00-00,60.888,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,false,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-f0-3f-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,1,0,0,0,0,0,0,34.861229
34.995726,null,0.059509,0,09-fe-d4-78-e9-26-c1-4d-40-1a-ae-01-0a-ab-01-19-00-00-00-00-00-00-00-00-29-00-00-00-00-00-00-00-00-31-00-00-00-00-00-00-00-00-08-00-12-45-0a-1b-09-00-00-00-00-00-00-00-00-11-00-00-00-00-00-00-00-00-19-00-00-00-00-00-00-00-00-12-26-0a-24-09-00-00-00-00-00-00-f0-3f-11-00-00-00-00-00-00-00-00-19-00-00-00-00-00-00-00-00-21-00-00-00-00-00-00-00-00-22-45-0a-1b-09-00-00-00-00-00-00-00-00-11-00-00-00-00-00-00-00-00-19-00-00-00-00-00-00-00-00-12-26-0a-24-09-00-00-00-00-00-00-f0-3f-11-00-00-00-00-00-00-00-00-19-00-00-00-00-00-00-00-00-21-00-00-00-00-00-00-00-00,59.509,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,false,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-f0-3f-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,1,0,0,0,0,0,0,34.925326
